Zip, School, Rating
33777,Bardmoor Elementary School,3
33777,Starkey Elementary School,4
33777,Osceola Fundamental High School,3
33777,Osceola Middle School,4
33777,Wellington School,Seminole
33637,Florida College Academy,5
33637,Aberdeen Preparatory School,Temple Terrace
33637,Libertas Academy,Tampa
33598,Wimauma Elementary School,4
33598,Rcma Wimauma Academy,7
33598,Reddick Elementary School,2
33598,Rcma Leadership Academy,5
33605,Desoto Elementary School,3
33605,Oak Park Elementary School,4
33605,Shore Elementary Magnet School,4
33605,Orange Grove Middle Magnet School,5
33605,King's Kid Christian Academy,4
33605,Hospital/Homebound/Homebased Programs,Tampa
33605,Washington Elementary School,5
33605,Ami Kids Tampa,Tampa
33605,Academy Prep Center of Tampa,5
33605,Sago Palm Educational Academy,FL
33605,Franklin Middle Magnet School,5
33605,Kings Kids Academy Of Health Sciences,5
33616,Lanier Elementary School,4
33616,Monroe Middle School,3
33616,Robinson High School,4
33616,Westshore Elementary School,5
34690,Peace Lutheran School,Holiday
34690,World Of Knowledge: A Montessori School,4
34690,Sunray Elementary School,4
34690,New Covenant Christian School,Holiday
34690,Peoples Christian Academy,FL
34690,"Web of Wisdom, WOW",Holiday
33549,Lutz Elementary School,5
33549,Maniscalco Elementary School,4
33549,Center Academy-Lutz,4
33549,Kids' Stuff Preschool & Day Care,5
33549,Learning Gate Community School,4
33549,Lutz Preparatory Academy,10
33549,Lutz Learning Center,4
33565,Cork Elementary School,4
33565,Knights Elementary School,4
33565,Palnez Academy,Plant City
33545,Thomas E. Weightman Middle School,4
33545,Wesley Chapel High School,3
33545,Wesley Chapel Elementary School,7
33545,Wesley Chapel High Adult Education,FL
33545,New River Elementary School,4
33545,Watergrass Elementary School,4
33765,Skycrest Elementary School,4
33765,Suncoast Christian School,Clearwater
33765,Skycrest Christian School,Clearwater
33765,Delphi Academy of Florida,5
33765,Hospital/Homebound,Clearwater
33765,Plato Academy Charter School,4
33765,Lakeside Christian School,Clearwater
33765,Pinellas Teleschool,FL
33765,Heritage Christian Academy,FL
33765,Newpoint Charter School,Clearwater
33765,Heritage Christian Academy,FL
33765,Newpoint Pinellas Academy,FL
33559,Denham Oaks Elementary School,4
33559,Hand In Hand Academy,Lutz
33559,The Reading Corner Academy,Lutz
33523,Rodney B. Cox Elementary School,5
33523,Lacoochee Elementary School,3
33523,Ridge Manor Christian Academy,Ridge Manor
33523,Ridge Manor Christian Academy,Ridge Manor
34669,Northwest Elementary School,4
34669,Hudson High School,3
34669,Hudson Middle School,4
34669,Grace Christian School Of Pasco,4
34669,Hudson High Adult Education,FL
34669,Fivay High School,2
34669,Fivay High Adult Education,FL
33534,East Bay High School,3
33534,Eisenhower Middle School,3
33534,Gibsonton Elementary School,3
33534,First Baptist Christian School,Gibsonton
33534,Corr Elementary School,3
34610,Shady Hills Elementary School,6
34610,Dr. Mary Giella Elementary School,3
34610,Pasco Virtual Instruction Program (District Provided),FL
34610,Sandy Cove Academy,FL
34610,Bishop McLaughlin Catholic School,4
34610,Crews Lake K-8 School,4
34610,Pasco Virtual Instruction Program,FL
34610,Pasco Virtual Instruction (Course Offerings),FL
34610,Classical Preparatory School,5
33527,Dover Elementary School,5
33527,Nelson Elementary School,4
33527,Shiloh Elementary Charter School,4
33527,Shiloh Middle Charter School,3
33527,Strawberry Crest High School,4
33527,Bailey Elementary School,5
33527,Willis Peters Exceptional Center,Dover
33776,Bauder Elementary School,4
33776,Seminole High School,4
33776,Seminole Middle School,4
33776,Lighthouse Christian School,FL
33776,Career Academies Of Seminole,Seminole
33776,LiFT Academy,5
34604,Chocachatti Elementary School,5
34604,Nature Coast Technical High School,4
34604,Nature Coast Technical High- Adult,FL
34688,East Lake High School,4
34688,Brooker Creek Elementary School,5
34688,All Sts. Christian School,FL
34688,Solid Rock Virtual School,5
34688,Solid Rock Community School,5
34688,New Covenant Christian School,FL
34688,St. Nicholas Orthodox Christian School,Tarpon Springs
34688,Plato Academy Charter School Tarpon Springs,4
34688,East Lake Middle School Academy Of Engineering,Tarpon Springs
33785,Coti Community Christian School,FL
34607,West Hernando Christian School,5
33567,Riverview Elementary School,4
33567,Robinson Elementary School,4
33567,Turkey Creek Middle School,4
33567,Durant High School,4
33567,Jaycare Enrichment Academy,3
33567,Jaycare Enrichment Academy,FL
33762,Bayside High School,Clearwater
34602,Eastside Elementary School,4
34602,Ewes-Eckerd Youth Challenge,FL
34602,Eckerd Youth Challenge Program,FL
33576,St. Anthony Catholic School,5
34637,Connerton Elementary School,3
43615,Stranahan Elementary School,7
43615,Hawkins Elementary School,3
43615,Mctigue Elementary School,3
43615,Reynolds Elementary School,3
43615,Rogers High School,2
43615,St. Benedict Elementary School,5
43615,Our Lady of Lourdes School,Toledo
43615,St. John's Jesuit High School,3
43615,West Side Montessori,4
43615,Horizon Science Academy-Springfield,3
43615,Winterfield Venture Academy,2
43615,Imagine Hill Avenue,2
43615,SunBridge Schools,2
43551,Frank Elementary School,8
43551,Perrysburg High School,9
43551,Perrysburg Junior High School,9
43551,Toth Elementary School,9
43551,Woodland Elementary School,9
43551,Fort Meigs Elementary School,9
43551,Glenwood Elementary School,4
43551,St. Rose School,5
43551,Penta Career Center,Perrysburg
43551,Penta Trans,Perrysburg
43402,Bowling Green High School,7
43402,Bowling Green Middle School,7
43402,Conneaut Elementary School,8
43402,Crim Elementary School,6
43402,Kenwood Elementary School,5
43402,Ridge Elementary School,Bowling Green
43402,St. Aloysius Catholic Elementary and Junior High School,3
43402,Bowling Green Christian Academy,5
43614,Beverly Elementary School,6
43614,Bowsher High School,2
43614,Byrnedale Elementary School,4
43614,Glendale-Feilbach Elementary School,4
43614,Harvard Elementary School,3
43614,Our Lady of Perpetual Help School,Toledo
43614,St Patrick Of Heatherdowns School,5
43614,Trinity Lutheran School,4
43614,St Joan Of Arc Elementary School,4
43614,Maumee Valley Country Day School,5
43614,Toledo Christian Schools,4
43614,Star Academy Of Toledo,3
43614,Academy Of Educational Excellence,2
43613,Autism Model School,3
43613,Deveaux Elementary,3
43613,Elmhurst Elementary School,8
43613,Start High School,2
43613,Hiawatha Elementary School,5
43613,Jackman Elementary School,5
43613,Jefferson Junior High School,6
43613,Meadowvale Elementary School,5
43613,Wernert Elementary School,5
43613,Whitmer High School,3
43613,Washington Junior High School,5
43613,St. Clement Catholic School,OH
43613,Toledo Technology Academy High School,7
43613,Jesup W. Scott High School,2
43613,Blessed Sacrament Elementary School,Toledo
43560,Sylvania Timberstone Junior High School,8
43560,Highland Elementary School,8
43560,Hill View Elementary School,5
43560,Maplewood Elementary School,7
43560,Sylvan Elementary School,6
43560,Sylvania Arbor Hills Junior High School,7
43560,Sylvania Mccord Junior High School,8
43560,Sylvania Northview High School,8
43560,Sylvania Southview High School,7
43560,St Joseph Elementary School,4
43560,Toledo Islamic Academy,3
43560,David S Stone Hebrew Academy,OH
43537,Fairfield Elementary School,9
43537,Fort Miami Elementary School,9
43537,Gateway Middle School,6
43537,Maumee High School,6
43537,Wayne Trail Elementary School,7
43537,St Joseph Catholic School,4
43537,Ohio Virtual Academy,3
43537,Wildwood Environmental Academy,5
43612,Larchmont Elementary School,4
43612,Longfellow Elementary School,4
43612,Whittier Elementary School,4
43612,Greenwood Elementary School,5
43612,Regina Coeli School,3
43612,Bennett Venture Academy,3
43612,Summit Academy Toledo Learning Center,3
43605,Birmingham Elementary School,3
43605,East Broadway Elementary School,2
43605,Garfield Elementary School,3
43605,Navarre Elementary School,3
43605,Oakdale Elementary School,3
43605,Raymer Elementary School,2
43605,Waite High School,2
43605,Kateri Catholic Academy,Toledo
43605,Eagle Academy,2
43605,L. Hollingworth School For Talented And Gifted,2
43606,Grove Patterson Academy Elementary School,7
43606,Mckinley Elementary School,1
43606,Old Orchard Elementary School,3
43606,Robinson Elementary School,2
43606,Fulton/Kobacker At Robinson,2
43606,Ottawa Hills Elementary School,8
43606,Ottawa Hills High School,9
43606,St Pius X Elementary School,Toledo
43606,St. Ursula Academy,5
43606,Lake Erie Academy,5
43606,Central Academy Of Ohio,2
43606,Hope Learning Academy Of Toledo,Toledo
43607,Keyser Elementary School,2
43607,Martin Luther King Academy For Boys Elementary School,2
43607,Pickett Elementary School,2
43607,Gesu Elementary School,4
43607,St. Francis DeSales High School,4
43607,Zion Lutheran School,5
43607,Imani Learning Academy Elementary School,Toledo
43607,Toledo Preparatory and Fitness Academy,5
43607,Toledo Early College High School,9
43607,Knight Academy,OH
43607,Great Expectations Elementary School,2
43623,Whiteford Elementary School,6
43623,McGregor Elementary School,6
43623,Monac Elementary School,6
43623,Mary Immaculate School,Toledo
43623,Notre Dame Academy,4
43623,Christ The King Elementary School,4
43623,Toledo Junior Academy,5
43623,Emmanuel Christian School,5
43623,Discovery Academy,2
43616,Clay High School,6
43616,Coy Elementary School,7
43616,Fassett Middle School,7
43616,Starr Elementary School,6
43616,Cardinal Stritch High School,4
43616,Eagle Learning Center,Oregon
43616,St. Kateri Catholic Academy,Oregon
43609,Arlington Elementary School,3
43609,Burroughs Elementary School,4
43609,Marshall Elementary School,1
43609,Walbridge Elementary School,3
43609,Summit Academy Community School-Toledo,2
43609,Toledo SMART Bilingual Elementary,3
43611,Chase Stem Academy,2
43611,Edgewater Elementary School,5
43611,Ottawa River Elementary School,4
43611,Shoreland Elementary School,6
43611,St. John the Baptist Elementary School,5
43528,Holloway Elementary School,5
43528,Crissey Elementary School,6
43528,Holland Elementary School,6
43528,Springfield High School,6
43528,Springfield Middle School,7
43528,Discovery Express School,Holland
43608,Rosa Parks Elementary School,1
43608,Leverette Elementary School,1
43608,Riverside Elementary School,3
43608,Sherman Elementary School,1
43608,Spring Elementary School,1
43608,Woodward High School,2
43608,Central Catholic High School,4
43608,Clay Avenue Community School,3
43608,Northpointe Academy,1
43608,Rise And Shine Academy,Toledo
43558,Swanton Middle School,7
43558,Crestwood Elementary School,5
43558,Park Elementary School,6
43558,Swanton High School,5
43558,Holy Trinity Catholic School,5
43558,St. Richard School,5
43566,Waterville Primary School,8
43617,Central Elementary School,7
43617,Dorr Street Elementary School,7
08540,Johnson Park School,8
08540,Princeton High School,8
08540,J  Witherspoon Middle School,8
08540,Riverside Elementary School,8
08540,Community Park Elementary School,6
08540,Littlebrook School,9
08540,Chapin School,4
08540,The Hun School Of Princeton,4
08540,Stuart Country Day School,4
08540,The Lewis School & Clinic for Educational Therapy,4
08540,Princeton Friends School,4
08540,The American Boychoir School,4
08540,Waldorf School of Princeton,4
08540,Princeton Charter School,9
08540,Newgrange School & Educational,Princeton
08540,Princeton Child Development Institute,Princeton
08540,Princeton Montessori School,4
08540,Princeton Academy of the Sacred Heart,5
08540,French American School of Princeton ,4
08540,Fusion Academy Princeton,Princeton
08618,Ewing High School,2
08618,Gilmore J Fisher Middle School,4
08618,Parkway Elementary School,3
08618,Cadwalader Elementary School,NJ
08618,Gregory Elementary School,1
08618,Jefferson Elementary School,1
08618,Joyce Kilmer Middle School,2
08618,Luis Munoz  Rivera Elementary School,2
08618,Monument Elementary School,4
08618,Stokes Elementary School,Trenton
08618,Trinity Cathedral Academy,NJ
08618,Trenton Central High School West,2
08618,Family Guidance Center-Children's Day School,Ewing Township
08618,Mercer Regional School,NJ
08618,Project Teach - Mercer,NJ
08648,Lawrence High School,6
08648,Lawrence Middle School,6
08648,Benjamin Franklin Elementary School,5
08648,Lawrence Intermediate School,5
08648,Lawrenceville Elementary School,5
08648,Slackwood Elementary School,6
08648,Eldridge Park School,3
08648,Notre Dame High School,4
08648,St Ann Elementary School,4
08648,Princeton Junior School,5
08648,The Lawrenceville School,5
08648,The Bridge Academy,5
08610,Hamilton West-Watson High School,3
08610,Albert E Grice Middle School,3
08610,George E. Wilson Elementary School,3
08610,Kisthardt Elementary School,4
08610,Lalor Elementary School,3
08610,McGalliard Elementary School,5
08610,Robinson Elementary School,5
08610,Grace A Dunn Middle School,1
08610,Franklin Elementary School,3
08610,Holy Angels School,NJ
08610,Trenton Catholic Academy Lower School,Trenton
08610,Trenton Catholic Upper School,3
08610,St Raphael School,4
08610,Delaware Valley School For Exceptional Children,5
08610,Miriam Morris Private School,5
08610,Trenton Catholic Lower School,Hamilton Township
08520,Hightstown High School,6
08520,Ethel McKnight Elementary School,5
08520,Grace Norton Rogers School,3
08520,Melvin H Kreps School,6
08520,Perry L. Drew Elementary School,5
08520,Walter C. Black Elementary School,6
08520,Peddie School,5
08520,Morris Namias Shalom Torah Academy,Hightstown
08520,SciCore Academy,Hightstown
08638,Wl Antheil Elementary School,4
08638,Columbus Elementary School,3
08638,Woodrow Wilson Elementary School,2
08638,Incarnation-St James Elementary School,Ewing Township
08638,Afrikan People's Action School,Trenton
08638,Village Charter School,4
